1:
 num     #instances         #bytes  class name (module)
 836:             2            256  org.apache.catalina.core.StandardEngine
 837:             8            256  org.apache.logging.log4j.spi.StandardLevel
 838:             2            256  org.springframework.boot.webmvc.actuate.endpoint.web.AdditionalHealthEndpointPathsWebMvcHandlerMapping
 839:            16            256  org.springframework.core.$Proxy6
 840:            16            256  org.springframework.core.convert.TypeDescriptor$$Lambda/0x00003ffe01355cb8
 841:             8            256  org.springframework.core.io.UrlResource
 842:             4            256  org.springframework.core.type.classreading.CachingMetadataReaderFactory$LocalResourceCache
 843:             8            256  org.springframework.util.ConcurrentLruCache$Node
 844:             8            256  org.springframework.web.method.annotation.RequestParamMethodArgumentResolver
 845:            16            256  org.springframework.web.servlet.mvc.condition.RequestMethodsRequestCondition
 846:             3            240  [Ljava.util.concurrent.RunnableScheduledFuture; (java.base@25.0.4)
 847:            10            240  ch.qos.logback.core.pattern.LiteralConverter
 848:             5            240  io.micrometer.core.instrument.distribution.DistributionStatisticConfig
 849:             5            240  java.lang.ThreadGroup (java.base@25.0.4)
 850:             6            240  java.lang.invoke.LambdaForm$BasicType (java.base@25.0.4)
 851:            10            240  java.lang.invoke.MethodHandleImpl$Intrinsic (java.base@25.0.4)
 852:             5            240  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle (java.base@25.0.4)
 853:             6            240  java.lang.invoke.VarHandleInts$FieldInstanceReadWrite (java.base@25.0.4)
 854:            10            240  java.nio.charset.CoderResult (java.base@25.0.4)
 855:            10            240  java.nio.file.StandardOpenOption (java.base@25.0.4)
 856:             3            240  java.util.concurrent.ScheduledThreadPoolExecutor (java.base@25.0.4)
 857:             5            240  java.util.concurrent.ThreadPoolExecutor$Worker (java.base@25.0.4)
 858:            15            240  jdk.internal.classfile.impl.AbstractInstruction$UnboundConvertInstruction (java.base@25.0.4)
 859:            15            240  jdk.internal.classfile.impl.AbstractInstruction$UnboundIntrinsicConstantInstruction (java.base@25.0.4)
 860:             6            240  jdk.internal.vm.SharedThreadContainer (java.base@25.0.4)
 861:            15            240  jdk.proxy1.$Proxy8 (jdk.proxy1)
 862:             6            240  org.apache.tomcat.util.descriptor.web.FilterMap
 863:             6            240  org.springframework.beans.factory.config.ConstructorArgumentValues$ValueHolder
 864:             6            240  org.springframework.beans.propertyeditors.CustomBooleanEditor
 865:             6            240  org.springframework.boot.actuate.endpoint.web.annotation.DiscoveredWebEndpoint
 866:             6            240  org.springframework.boot.logging.logback.ColorConverter
 867:             2            240  org.springframework.boot.tomcat.TomcatWebServer$1
 868:             2            240  org.springframework.boot.tomcat.autoconfigure.TomcatServerProperties
 869:             2            240  org.springframework.boot.tomcat.servlet.TomcatServletWebServerFactory
 870:            10            240  org.springframework.context.event.AbstractApplicationEventMulticaster$CachedListenerRetriever
 871:            10            240  org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerCacheKey
 872:            10            240  org.springframework.core.NamedThreadLocal
 873:            15            240  org.springframework.web.cors.DefaultCorsProcessor
 874:             2            240  org.springframework.web.servlet.DispatcherServlet
 875:             6            240  org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry
 876:            10            240  org.springframework.web.servlet.mvc.condition.ProducesRequestCondition
 877:            10            240  org.springframework.web.servlet.mvc.method.annotation.ServletModelAttributeMethodProcessor
 878:            15            240  sun.invoke.util.ValueConversions$WrapperCache (java.base@25.0.4)
 879:            10            240  sun.util.locale.provider.LocaleServiceProviderPool (java.base@25.0.4)
 880:            10            240  tools.jackson.databind.cfg.CoercionInputShape
 881:             6            240  tools.jackson.databind.cfg.ConfigOverrides
 882:             1            224  [Ljava.lang.invoke.LambdaForm$Kind; (java.base@25.0.4)
 883:             2            224  [Ljava.net.URL; (java.base@25.0.4)
 884:             7            224  com.fasterxml.jackson.annotation.JsonTypeInfo$Id
 885:             7            224  java.lang.System$Logger$Level (java.base@25.0.4)
 886:             7            224  java.lang.classfile.attribute.StackMapFrameInfo$SimpleVerificationTypeInfo (java.base@25.0.4)
 887:             7            224  java.lang.invoke.MethodHandles$Lookup (java.base@25.0.4)
 888:             7            224  java.util.concurrent.CountDownLatch$Sync (java.base@25.0.4)
 889:             7            224  jdk.internal.loader.NativeLibraries (java.base@25.0.4)
 890:             7            224  org.springframework.boot.logging.LogLevel
 891:             7            224  sun.util.resources.Bundles$CacheKey (java.base@25.0.4)
 892:             7            224  tools.jackson.core.StreamReadFeature
 893:             7            224  tools.jackson.core.StreamWriteFeature
 894:             7            224  tools.jackson.core.json.JsonWriteFeature
 895:             4            224  tools.jackson.core.util.DefaultPrettyPrinter
 896:             9            216  java.lang.Double (java.base@25.0.4)
 897:             9            216  java.lang.String$$StringConcat/0x00003ffe01118800 (java.base@25.0.4)
 898:             9            216  java.nio.file.attribute.PosixFilePermission (java.base@25.0.4)
 899:             9            216  org.apache.tomcat.util.net.AbstractEndpoint$Handler$SocketState
 900:             9            216  org.springframework.boot.actuate.endpoint.invoke.reflect.OperationMethodParameter
 901:             9            216  org.springframework.core.type.StandardMethodMetadata
 902:             3            216  sun.security.provider.NativePRNG$RandomIO (java.base@25.0.4)
 903:             3            216  tools.jackson.core.sym.ByteQuadsCanonicalizer
 904:             9            216  tools.jackson.databind.introspect.MemberKey
 905:             3            216  tools.jackson.databind.ser.jdk.MapSerializer
 906:             1            208  [Lorg.apache.coyote.ActionCode;
 907:             9            208  [Lorg.springframework.boot.actuate.autoconfigure.endpoint.expose.EndpointExposure;
 908:             2            208  java.util.jar.JarFile$JarFileEntry (java.base@25.0.4)
 909:            13            208  jdk.proxy2.$Proxy53 (jdk.proxy2)
 910:             2            208  org.apache.catalina.authenticator.NonLoginAuthenticator
 911:             2            208  org.apache.tomcat.util.net.SocketProperties
 912:             2            208  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping
 913:             2            208  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping
 914:             4            200  [Ljava.lang.invoke.LambdaForm$NamedFunction; (java.base@25.0.4)
 915:             2            200  [Ljava.text.DateFormat$Field; (java.base@25.0.4)
 916:             5            200  org.springframework.boot.actuate.endpoint.web.WebOperationRequestPredicate
 917:             5            200  org.springframework.core.io.support.ResourceArrayPropertyEditor
 918:             5            200  org.springframework.expression.spel.SpelParserConfiguration
 919:             5            200  org.springframework.web.servlet.mvc.method.annotation.HttpEntityMethodProcessor
 920:             5            200  org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyMethodProcessor
 921:             5            200  sun.util.locale.provider.LocaleProviderAdapter$Type (java.base@25.0.4)
 922:             5            200  tools.jackson.core.JsonEncoding
 923:             3            192  [Lsun.invoke.util.Wrapper; (java.base@25.0.4)
 924:             8            192  com.fasterxml.jackson.annotation.PropertyAccessor
 925:             6            192  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CollectionMapping (java.management@25.0.4)
 926:             4            192  io.micrometer.core.instrument.cumulative.CumulativeTimer
 927:             4            192  io.micrometer.core.instrument.distribution.TimeWindowMax
 928:             8            192  java.lang.module.ModuleDescriptor$Opens (java.base@25.0.4)
 929:             3            192  java.nio.DirectByteBufferR (java.base@25.0.4)
 930:             6            192  java.time.format.TextStyle (java.base@25.0.4)
 931:             8            192  java.util.BitSet (java.base@25.0.4)
 932:             8            192  java.util.Date (java.base@25.0.4)
 933:            12            192  java.util.EnumMap$EntrySet (java.base@25.0.4)
 934:            12            192  java.util.TreeSet (java.base@25.0.4)
 935:             4            192  java.util.concurrent.ConcurrentSkipListMap (java.base@25.0.4)
 936:             1            192  java.util.concurrent.DelayScheduler (java.base@25.0.4)
 937:             6            192  javax.management.StandardEmitterMBean (java.management@25.0.4)
 938:             6            192  jdk.jfr.internal.consumer.StringParser$Encoding (jdk.jfr@25.0.4)
 939:            12            192  jdk.proxy2.$Proxy42 (jdk.proxy2)
 940:             6            192  org.apache.catalina.core.ApplicationFilterConfig
 941:             8            192  org.apache.logging.log4j.Level
 942:             2            192  org.apache.tomcat.websocket.server.WsServerContainer
 943:             6            192  org.springframework.beans.propertyeditors.CharacterEditor
 944:             8            192  org.springframework.boot.actuate.autoconfigure.info.OnEnabledInfoContributorCondition
 945:             6            192  org.springframework.boot.ansi.AnsiStyle
 946:             6            192  org.springframework.boot.context.properties.source.ConfigurationPropertyName$ElementType
 947:             8            192  org.springframework.boot.loader.jar.MetaInfVersionsInfo
 948:             8            192  org.springframework.boot.logging.DeferredLog
 949:             4            192  org.springframework.boot.web.server.Cookie
 950:             6            192  org.springframework.context.annotation.ConditionEvaluator$ConditionContextImpl
 951:             6            192  org.springframework.http.converter.StringHttpMessageConverter
 952:             8            192  org.springframework.util.ConcurrentLruCache$CacheEntry
 953:             8            192  org.springframework.web.accept.ContentNegotiationManager
 954:             8            192  org.springframework.web.bind.annotation.RequestMethod
 955:             2            192  org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping
 956:             6            192  org.springframework.web.servlet.mvc.method.RequestMappingInfo$BuilderConfiguration
 957:             8            192  org.springframework.web.servlet.resource.DefaultResourceResolverChain
 958:             6            192  org.yaml.snakeyaml.DumperOptions$ScalarStyle
 959:             6            192  sun.reflect.generics.repository.ConstructorRepository (java.base@25.0.4)
 960:             3            192  tools.jackson.core.sym.CharsToNameCanonicalizer
 961:             6            192  tools.jackson.databind.cfg.CoercionConfigs
 962:             6            192  tools.jackson.databind.cfg.JsonNodeFeature
 963:             6            192  tools.jackson.databind.ser.BeanPropertyWriter$GetterHolder
 964:             2            176  [Ltools.jackson.databind.SerializationFeature;
 965:             2            176  org.apache.catalina.core.StandardService
 966:             2            176  org.apache.catalina.webresources.StandardRoot
 967:             2            176  org.springframework.web.servlet.function.support.RouterFunctionMapping
 968:            11            176  org.springframework.web.servlet.mvc.condition.PathPatternsRequestCondition
 969:             2            176  sun.nio.ch.ServerSocketChannelImpl (java.base@25.0.4)
 970:             2            168  [Ljava.lang.ClassValue$Entry; (java.base@25.0.4)
 971:             5            168  [Ljava.util.concurrent.atomic.AtomicLong; (java.base@25.0.4)
 972:             1            168  [[Ljava.math.BigInteger; (java.base@25.0.4)
 973:             7            168  ch.qos.logback.classic.Level
 974:             7            168  com.fasterxml.jackson.annotation.JsonInclude$Include
 975:             7            168  io.micrometer.common.util.internal.logging.LocationAwareSlf4JLogger
 976:             3            168  java.io.FileCleanable (java.base@25.0.4)
 977:             7            168  java.lang.String$$StringConcat/0x00003ffe01324400 (java.base@25.0.4)
 978:             7            168  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$HoldCounter (java.base@25.0.4)
 979:             3            168  javax.management.openmbean.OpenMBeanOperationInfoSupport (java.management@25.0.4)
 980:             7            168  jdk.internal.classfile.impl.AnnotationImpl (java.base@25.0.4)
 981:             7            168  jdk.jfr.internal.settings.ThrottleSetting (jdk.jfr@25.0.4)
 982:             7            168  jdk.net.ExtendedSocketOptions$ExtSocketOption (jdk.net@25.0.4)
 983:             7            168  org.apache.tomcat.util.net.SocketEvent
 984:             7            168  org.springframework.cglib.proxy.CallbackInfo
 985:             7            168  org.springframework.core.convert.support.GenericConversionService$Converters
 986:             7            168  org.springframework.http.converter.ByteArrayHttpMessageConverter
 987:             7            168  org.yaml.snakeyaml.scanner.Constant
 988:             3            168  tools.jackson.databind.ext.javatime.deser.InstantDeserializer
 989:             4            160  [F (java.base@25.0.4)
 990:             2            160  [Ljava.lang.constant.DirectMethodHandleDesc$Kind; (java.base@25.0.4)
 991:             2            160  [Ljava.time.temporal.ChronoUnit; (java.base@25.0.4)
 992:             2            160  [Ljava.util.concurrent.ForkJoinPool$WorkQueue; (java.base@25.0.4)
 993:             3            160  [Ljava.util.logging.Level; (java.logging@25.0.4)
 994:             6            160  [Lorg.springframework.core.io.Resource;
 995:             5            160  [Lsun.nio.fs.NativeBuffer; (java.base@25.0.4)
 996:             2            160  [Ltools.jackson.databind.cfg.DateTimeFeature;
 997:             7            160  [Ltools.jackson.databind.ser.Serializers;
 998:             4            160  ch.qos.logback.core.util.SimpleTimeBasedGuard
 999:             5            160  java.lang.invoke.VarHandle$AccessType (java.base@25.0.4)
1000:             4            160  java.time.format.DateTimeFormatterBuilder$NanosPrinterParser (java.base@25.0.4)
1001:            10            160  java.util.IdentityHashMap$KeySet (java.base@25.0.4)
1002:             4            160  jdk.internal.loader.URLClassPath (java.base@25.0.4)
1003:             5            160  jdk.internal.reflect.MethodHandleBooleanFieldAccessorImpl (java.base@25.0.4)
1004:             5            160  jdk.jfr.internal.LogLevel (jdk.jfr@25.0.4)
1005:            10            160  jdk.proxy2.$Proxy34 (jdk.proxy2)
1006:             2            160  org.apache.catalina.startup.Tomcat$SimpleRealm
1007:             2            160  org.apache.coyote.RequestGroupInfo
1008:             4            160  org.apache.tomcat.util.buf.UDecoder$DecodeException
1009:             4            160  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredMethodElement
1010:             5            160  org.springframework.beans.propertyeditors.ClassArrayEditor
1011:             5            160  org.springframework.beans.propertyeditors.ClassEditor
1012:             5            160  org.springframework.beans.propertyeditors.FileEditor
1013:             5            160  org.springframework.beans.propertyeditors.InputSourceEditor
1014:             5            160  org.springframework.beans.propertyeditors.InputStreamEditor
1015:             5            160  org.springframework.beans.propertyeditors.PathEditor
1016:             5            160  org.springframework.beans.propertyeditors.ReaderEditor
1017:             5            160  org.springframework.beans.propertyeditors.URIEditor
1018:             5            160  org.springframework.beans.propertyeditors.URLEditor
1019:             5            160  org.springframework.boot.actuate.autoconfigure.endpoint.expose.IncludeExcludeEndpointFilter
1020:             5            160  org.springframework.boot.actuate.endpoint.annotation.DiscoveredOperationMethod
1021:             5            160  org.springframework.boot.actuate.endpoint.web.annotation.DiscoveredWebOperation
1022:            10            160  org.springframework.boot.convert.CollectionToDelimitedStringConverter
1023:             5            160  org.springframework.boot.logging.logback.RollingPolicySystemProperty
1024:             2            160  org.springframework.context.annotation.ConfigurationClassPostProcessor
1025:             2            160  org.springframework.context.support.PropertySourcesPlaceholderConfigurer
1026:             5            160  org.springframework.http.HttpStatus$Series
1027:             5            160  org.springframework.util.unit.DataUnit
1028:             5            160  org.springframework.web.util.pattern.WildcardSegmentsPathElement
1029:             2            160  sun.nio.ch.EPollSelectorImpl (java.base@25.0.4)
1030:             5            160  sun.nio.fs.NativeBuffer (java.base@25.0.4)
1031:             4            160  tools.jackson.core.Base64Variant
1032:             5            152  [Lorg.springframework.web.bind.annotation.RequestMethod;
1033:             2            144  [Ljava.math.BigDecimal; (java.base@25.0.4)
1034:             3            144  [Ljava.nio.file.attribute.PosixFilePermission; (java.base@25.0.4)
1035:             1            144  [Ljava.util.Set; (java.base@25.0.4)
1036:             2            144  [Ltools.jackson.core.json.JsonReadFeature;
1037:             6            144  [Ltools.jackson.databind.ser.BeanPropertyWriter;
1038:             1            144  [Ltools.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket;
1039:             6            144  com.fasterxml.jackson.annotation.JsonAutoDetect$Visibility
1040:             3            144  com.sun.management.internal.GarbageCollectorExtImpl (jdk.management@25.0.4)
1041:             3            144  com.sun.management.internal.GcInfoBuilder (jdk.management@25.0.4)
1042:             9            144  com.sun.proxy.jdk.proxy1.$Proxy102 (jdk.proxy1)
1043:             6            144  io.micrometer.core.instrument.Meter$Type
1044:             6            144  java.beans.MethodRef (java.desktop@25.0.4)
1045:             6            144  java.lang.Thread$State (java.base@25.0.4)
1046:             3            144  java.time.temporal.JulianFields$Field (java.base@25.0.4)
1047:             9            144  java.util.regex.Pattern$$Lambda/0x80000002f (java.base@25.0.4)
1048:             6            144  javax.management.NotificationBroadcasterSupport (java.management@25.0.4)
1049:             3            144  javax.management.openmbean.TabularType (java.management@25.0.4)
1050:             9            144  jdk.internal.classfile.impl.AbstractInstruction$UnboundStackInstruction (java.base@25.0.4)
1051:             6            144  jdk.internal.classfile.impl.UnboundAttribute$UnboundRuntimeVisibleAnnotationsAttribute (java.base@25.0.4)
1052:             6            144  jdk.internal.perf.PerfCounter (java.base@25.0.4)
1053:             2            144  org.apache.catalina.core.StandardWrapperValve
1054:             6            144  org.apache.coyote.http11.filters.ChunkedInputFilter$ParseState
1055:             6            144  org.apache.logging.log4j.MarkerManager$Log4jMarker
1056:             6            144  org.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParsePosition
1057:             6            144  org.apache.tomcat.util.threads.InlineExecutorService
1058:             3            144  org.springframework.beans.SimpleTypeConverter
1059:             6            144  org.springframework.boot.context.config.ConfigDataEnvironmentContributor$Kind
1060:             6            144  org.springframework.context.annotation.AnnotationScopeMetadataResolver
1061:             2            144  org.springframework.context.annotation.ClassPathBeanDefinitionScanner
1062:             2            144  org.springframework.context.annotation.ConfigurationClassParser
1063:             9            144  org.springframework.http.HttpMethod
1064:             6            144  org.springframework.http.converter.ResourceRegionHttpMessageConverter
1065:             6            144  sun.management.NotificationEmitterSupport$ListenerInfo (java.management@25.0.4)
1066:             6            144  sun.nio.ch.Util$BufferCache (java.base@25.0.4)
1067:             1            144  sun.nio.fs.UnixFileAttributes (java.base@25.0.4)
1068:             6            144  sun.reflect.generics.scope.ConstructorScope (java.base@25.0.4)
1069:             1            144  sun.security.pkcs11.SunPKCS11 (jdk.crypto.cryptoki@25.0.4)
1070:             9            144  sun.util.logging.internal.LoggingProviderImpl$JULWrapper (java.logging@25.0.4)
1071:             6            144  tools.jackson.core.JsonParser$NumberType
1072:             2            144  tools.jackson.databind.cfg.BaseSettings
1073:             6            144  tools.jackson.databind.cfg.MutableCoercionConfig
1074:             3            144  tools.jackson.databind.json.JsonMapper
1075:             6            144  tools.jackson.databind.module.SimpleSerializers
1076:             2            144  tools.jackson.databind.ser.UnrolledBeanSerializer
1077:             1            136  [Ljava.time.temporal.ChronoField; (java.base@25.0.4)
1078:             2            128  [Ljava.time.Month; (java.base@25.0.4)
1079:             2            128  ch.qos.logback.core.ConsoleAppender
1080:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping (java.management@25.0.4)
1081:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping (java.management@25.0.4)
1082:             2            128  com.sun.security.sasl.gsskerb.JdkSASL$ProviderService (jdk.security.jgss@25.0.4)
1083:             2            128  java.lang.invoke.BoundMethodHandle$Species_LLLLLLL (java.base@25.0.4)
1084:             4            128  java.lang.module.ModuleDescriptor$Modifier (java.base@25.0.4)
1085:             4            128  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@25.0.4)
1086:             2            128  java.security.SecureRandom (java.base@25.0.4)
1087:             4            128  java.util.LinkedList (java.base@25.0.4)
1088:             8            128  java.util.concurrent.ConcurrentHashMap$EntrySetView (java.base@25.0.4)
1089:             2            128  java.util.jar.JarFile (java.base@25.0.4)
1090:             8            128  jdk.internal.classfile.impl.AbstractInstruction$UnboundArrayLoadInstruction (java.base@25.0.4)
1091:             8            128  jdk.internal.classfile.impl.AbstractInstruction$UnboundArrayStoreInstruction (java.base@25.0.4)
1092:             4            128  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@25.0.4)
1093:             4            128  jdk.internal.util.ClassFileDumper (java.base@25.0.4)
1094:             8            128  jdk.proxy1.$Proxy104 (jdk.proxy1)
1095:             8            128  jdk.proxy2.$Proxy43 (jdk.proxy2)
1096:             2            128  org.apache.catalina.core.ApplicationContext
1097:             2            128  org.apache.catalina.mapper.Mapper$ContextVersion
1098:             2            128  org.apache.catalina.webresources.DirResourceSet
1099:             4            128  org.apache.coyote.ErrorState
1100:             2            128  org.apache.tomcat.util.collections.ConcurrentLruCache$LimitedLinkedHashMap
1101:             4            128  org.apache.tomcat.util.http.SameSiteCookies
1102:             4            128  org.apache.tomcat.util.net.AbstractEndpoint$BindState
1103:             4            128  org.slf4j.helpers.Reporter$Level
1104:             8            128  org.springframework.boot.autoconfigure.condition.OnThreadingCondition
1105:             2            128  org.springframework.boot.autoconfigure.web.WebProperties$Resources$Cache$Cachecontrol
1106:             2            128  org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertyResolver
1107:             8            128  org.springframework.boot.logging.DeferredLogs$$Lambda/0x00003ffe010dcd48
1108:             2            128  org.springframework.boot.tomcat.autoconfigure.TomcatServerProperties$Accesslog
1109:             2            128  org.springframework.boot.web.server.autoconfigure.ServerProperties
1110:             2            128  org.springframework.boot.web.server.servlet.ServletWebServerSettings
1111:             4            128  org.springframework.cglib.proxy.MethodProxy
1112:             2            128  org.springframework.context.annotation.CommonAnnotationBeanPostProcessor
1113:             8            128  org.springframework.core.convert.support.CollectionToArrayConverter
1114:             8            128  org.springframework.core.convert.support.CollectionToStringConverter
1115:             2            128  org.springframework.core.task.SimpleAsyncTaskExecutor
1116:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToDateConverter
1117:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToLongConverter
1118:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$DateToCalendarConverter
1119:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$DateToLongConverter
1120:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$LongToCalendarConverter
1121:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$LongToDateConverter
1122:             4            128  org.springframework.http.converter.support.AllEncompassingFormHttpMessageConverter
1123:             8            128  org.springframework.util.PropertyPlaceholderHelper
1124:             8            128  org.springframework.web.accept.HeaderContentNegotiationStrategy
1125:             4            128  org.springframework.web.servlet.resource.PathResourceResolver
1126:             2            128  sun.security.jgss.SunProvider$ProviderService (java.security.jgss@25.0.4)
1127:             4            128  tools.jackson.core.TokenStreamFactory$Feature
1128:             4            128  tools.jackson.core.util.Separators$Spacing
1129:             4            128  tools.jackson.databind.cfg.DeserializerFactoryConfig
1130:             4            128  tools.jackson.databind.cfg.SerializerFactoryConfig
1131:             8            128  tools.jackson.databind.introspect.AnnotatedMethodMap
1132:             1            120  [Ljava.lang.classfile.Opcode$Kind; (java.base@25.0.4)
1133:             3            120  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base@25.0.4)
1134:             1            120  [Ljava.lang.reflect.ClassFileFormatVersion; (java.base@25.0.4)
1135:             5            120  [Ljava.time.ZoneOffset; (java.base@25.0.4)
1136:             1            120  ch.qos.logback.classic.LoggerContext
1137:             5            120  ch.qos.logback.core.pattern.parser.TokenStream$TokenizerState
1138:             5            120  ch.qos.logback.core.subst.Token$Type
1139:             5            120  com.fasterxml.jackson.annotation.Nulls
1140:             5            120  io.micrometer.common.util.internal.logging.WarnThenDebugLogger
1141:             5            120  io.micrometer.core.instrument.MeterRegistry$$Lambda/0x00003ffe014c9b28
1142:             5            120  io.micrometer.core.instrument.MeterRegistry$1
1143:             5            120  io.micrometer.core.instrument.StrongReferenceGaugeFunction
1144:             5            120  jakarta.servlet.DispatcherType
1145:             5            120  jakarta.servlet.http.MappingMatch
1146:             3            120  java.lang.ThreadBuilders$VirtualThreadBuilder (java.base@25.0.4)
1147:             5            120  java.lang.classfile.AttributeMapper$AttributeStability (java.base@25.0.4)
1148:             3            120  java.lang.invoke.BoundMethodHandle$Species_LI (java.base@25.0.4)
1149:             3            120  java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite (java.base@25.0.4)
1150:             1            120  java.lang.ref.Finalizer$FinalizerThread (java.base@25.0.4)
1151:             5            120  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@25.0.4)
1152:             5            120  java.time.format.SignStyle (java.base@25.0.4)
1153:             3            120  java.time.zone.ZoneRules (java.base@25.0.4)
1154:             1            120  java.util.TimerThread (java.base@25.0.4)
1155:             1            120  java.util.logging.LogManager$Cleaner (java.logging@25.0.4)
1156:             5            120  java.util.regex.Pattern$CharProperty (java.base@25.0.4)
1157:             3            120  java.util.regex.Pattern$Loop (java.base@25.0.4)
1158:             5            120  java.util.stream.StreamOpFlag$Type (java.base@25.0.4)
1159:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base@25.0.4)
1160:             5            120  jdk.internal.util.ReferencedKeyMap (java.base@25.0.4)
1161:             5            120  jdk.jfr.RecordingState (jdk.jfr@25.0.4)
1162:             1            120  jdk.jfr.internal.ShutdownHook (jdk.jfr@25.0.4)
1163:             5            120  org.apache.catalina.webresources.EmptyResource
1164:             3            120  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$EndpointBean
1165:             5            120  org.springframework.boot.actuate.endpoint.invoke.reflect.ReflectiveOperationInvoker
1166:             1            120  org.springframework.boot.loader.launch.LaunchedClassLoader
1167:             1            120  org.springframework.boot.webmvc.actuate.endpoint.web.ControllerEndpointHandlerMapping
1168:             1            120  org.springframework.boot.webmvc.actuate.endpoint.web.WebMvcEndpointHandlerMapping
1169:             5            120  org.springframework.context.annotation.FilterType
1170:             3            120  org.springframework.core.convert.Property
1171:             3            120  org.springframework.core.io.support.PathMatchingResourcePatternResolver
1172:             3            120  org.springframework.http.converter.json.JacksonJsonHttpMessageConverter
1173:             5            120  org.springframework.web.method.support.HandlerMethodArgumentResolverComposite
1174:             5            120  org.springframework.web.servlet.mvc.method.annotation.RequestAttributeMethodArgumentResolver
1175:             5            120  org.springframework.web.servlet.mvc.method.annotation.SessionAttributeMethodArgumentResolver
1176:             5            120  sun.nio.fs.NativeBuffer$Deallocator (java.base@25.0.4)
1177:             3            120  sun.util.locale.provider.LocaleResources (java.base@25.0.4)
1178:             3            120  tools.jackson.core.sym.ByteQuadsCanonicalizer$TableInfo
1179:             3            120  tools.jackson.databind.PropertyMetadata
1180:             3            120  tools.jackson.databind.introspect.AnnotatedConstructor
1181:             5            120  tools.jackson.databind.introspect.MixInHandler
1182:             3            120  tools.jackson.databind.introspect.VisibilityChecker
1183:             1            112  [Ljava.time.LocalTime; (java.base@25.0.4)
1184:             2            112  [Ljavax.management.openmbean.OpenType; (java.management@25.0.4)
1185:             1            112  [Lorg.yaml.snakeyaml.tokens.Token$ID;
1186:             3            112  [Lsun.invoke.util.ValueConversions$WrapperCache; (java.base@25.0.4)
1187:             2            112  [Ltools.jackson.databind.cfg.EnumFeature;
1188:             1            112  java.lang.ref.Reference$ReferenceHandler (java.base@25.0.4)
1189:             2            112  java.nio.DirectIntBufferRU (java.base@25.0.4)
1190:             2            112  java.security.Security$1 (java.base@25.0.4)
1191:             7            112  java.util.Collections$UnmodifiableCollection (java.base@25.0.4)
1192:             7            112  java.util.concurrent.CountDownLatch (java.base@25.0.4)
1193:             2            112  jdk.internal.classfile.impl.ClassFileImpl (java.base@25.0.4)
1194:             7            112  jdk.internal.loader.ClassLoaderValue (java.base@25.0.4)
1195:             7            112  jdk.proxy2.$Proxy20 (jdk.proxy2)
1196:             7            112  jdk.proxy2.$Proxy21 (jdk.proxy2)
1197:             7            112  jdk.proxy2.$Proxy38 (jdk.proxy2)
1198:             7            112  jdk.proxy2.$Proxy62 (jdk.proxy2)
1199:             2            112  org.apache.catalina.loader.WebappLoader
1200:             2            112  org.apache.catalina.util.StandardSessionIdGenerator
1201:             2            112  org.apache.catalina.webresources.Cache
1202:             2            112  org.apache.tomcat.util.scan.StandardJarScanFilter
1203:             2            112  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor
1204:             2            112  org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertyResolver$DefaultResolver
1205:             2            112  org.springframework.boot.tomcat.LazySessionIdGenerator
1206:             2            112  org.springframework.boot.webmvc.autoconfigure.DispatcherServletRegistrationBean
1207:             2            112  org.springframework.core.env.PropertySourcesPropertyResolver
1208:             7            112  org.springframework.core.io.DescriptiveResource
1209:             7            112  tools.jackson.databind.ser.std.ToStringSerializer
1210:             4            104  [Ljava.util.stream.Collector$Characteristics; (java.base@25.0.4)
1211:             4            104  [Lorg.springframework.asm.Type;
